ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,idx,Phi2
0.9,0.07,0.5,0.1,644,0.074241638
0.9,0.07,0.5,0.5,645,0.074335486
0.9,0.07,0.5,1,646,0.074449267
0.9,0.07,0.5,4,647,0.074555373
0.9,0.07,0.5,6,648,0.031379002
0.9,0.07,0.5,8,649,0.052585937
0.9,0.07,0.5,10,650,0.052981374
0.9,0.07,0.7,0.1,651,0.053210519
0.9,0.07,0.7,0.5,652,0.053283902
0.9,0.07,0.7,1,653,0.053404358
0.9,0.07,0.7,4,654,0.010276975
0.9,0.07,0.7,6,655,0.033566769
0.9,0.07,0.7,8,656,0.040975313
0.9,0.07,0.7,10,657,0.041455665
0.9,0.07,0.9,0.1,658,0.041513455
0.9,0.07,0.9,0.5,659,0.041598252
0.9,0.07,0.9,1,660,0.04165269
0.9,0.07,0.9,4,661,0.439113683
0.9,0.07,0.9,6,662,0.478014066
0.9,0.07,0.9,8,663,0.478869186
0.9,0.07,0.9,10,664,0.480354825
0.9,0.1,0.1,0.1,665,0.481080421
0.9,0.1,0.1,0.5,666,0.481794202
0.9,0.1,0.1,1,667,0.482537018
0.9,0.1,0.1,4,668,0.143683702
0.9,0.1,0.1,6,669,0.185834394
0.9,0.1,0.1,8,670,0.186660842
0.9,0.1,0.1,10,671,0.187488512
0.9,0.1,0.3,0.1,672,0.187804944
0.9,0.1,0.3,0.5,673,0.188045263
0.9,0.1,0.3,1,674,0.188328247
0.9,0.1,0.3,4,675,0.072645593
0.9,0.1,0.3,6,676,0.113051284
0.9,0.1,0.3,8,677,0.113775727
0.9,0.1,0.3,10,678,0.114352079
0.9,0.1,0.5,0.1,679,0.114461076
0.9,0.1,0.5,0.5,680,0.114699539
0.9,0.1,0.5,1,681,0.11485966
0.9,0.1,0.5,4,682,0.036448701
0.9,0.1,0.5,6,683,0.080425078
0.9,0.1,0.5,8,684,0.081688101
0.9,0.1,0.5,10,685,0.082137722
0.9,0.1,0.7,0.1,686,0.082244509
0.9,0.1,0.7,0.5,687,0.082400925
0.9,0.1,0.7,1,688,0.082485563
0.9,0.1,0.7,4,689,0.010770231
0.9,0.1,0.7,6,690,0.041730604
0.9,0.1,0.7,8,691,0.059410831
0.9,0.1,0.7,10,692,0.064067063
0.9,0.1,0.9,0.1,693,0.064165756
0.9,0.1,0.9,0.5,694,0.064255237
0.9,0.1,0.9,1,695,0.064318918
0.9,0.1,0.9,4,696,0.801343713
0.9,0.1,0.9,6,697,0.763219508
0.9,0.1,0.9,8,698,0.762500409
0.9,0.1,0.9,10,699,0.763202515
0.9,1,0.1,0.1,700,0.764031684
0.9,1,0.1,0.5,701,0.764866557
0.9,1,0.1,1,702,0.765699077
0.9,1,0.1,4,703,0.260550702
0.9,1,0.1,6,704,0.752288534
0.9,1,0.1,8,705,0.681645834
0.9,1,0.1,10,706,0.676280659
0.9,1,0.3,0.1,707,0.677142317
0.9,1,0.3,0.5,708,0.678013662
0.9,1,0.3,1,709,0.677945146
0.9,1,0.3,4,710,0.114344788
0.9,1,0.3,6,711,0.510631233
0.9,1,0.3,8,712,0.702165056
0.9,1,0.3,10,713,0.641762492
0.9,1,0.5,0.1,714,0.642777066
0.9,1,0.5,0.5,715,0.643368388
0.9,1,0.5,1,716,0.644394017
0.9,1,0.5,4,717,0.050467012
0.9,1,0.5,6,718,0.232496589
0.9,1,0.5,8,719,0.438021959
0.9,1,0.5,10,720,0.622597127
0.9,1,0.7,0.1,721,0.621967994
0.9,1,0.7,0.5,722,0.62252868
0.9,1,0.7,1,723,0.623870661
0.9,1,0.7,4,724,0.014034718
0.9,1,0.7,6,725,0.063870353
0.9,1,0.7,8,726,0.123591359
0.9,1,0.7,10,727,0.439702292
0.9,1,0.9,0.1,728,0.559908426
0.9,1,0.9,0.5,729,0.605575497
0.9,1,0.9,1,730,0.608029337
0.9,1,0.9,4,731,0.815554331
0.9,1,0.9,6,732,0.816318054
0.9,1,0.9,8,733,0.816300153
0.9,1,0.9,10,734,0.816555996
0.9,3,0.1,0.1,735,0.81682818
0.9,3,0.1,0.5,736,0.81709732
0.9,3,0.1,1,737,0.817363871
0.9,3,0.1,4,738,0.356098289
0.9,3,0.1,6,739,0.812750527
0.9,3,0.1,8,740,0.785591446
0.9,3,0.1,10,741,0.763508163
0.9,3,0.3,0.1,742,0.764212906
0.9,3,0.3,0.5,743,0.765013402
0.9,3,0.3,1,744,0.765855628
0.9,3,0.3,4,745,0.164012359
0.9,3,0.3,6,746,0.621433176
0.9,3,0.3,8,747,0.796687619
0.9,3,0.3,10,748,0.722785088
0.9,3,0.5,0.1,749,0.723366912
0.9,3,0.5,0.5,750,0.724216092
0.9,3,0.5,1,751,0.725138918
0.9,3,0.5,4,752,0.07625103
0.9,3,0.5,6,753,0.304314049
0.9,3,0.5,8,754,0.542550596
0.9,3,0.5,10,755,0.741497711
0.9,3,0.7,0.1,756,0.69674147
0.9,3,0.7,0.5,757,0.695690819
0.9,3,0.7,1,758,0.696455122
0.9,3,0.7,4,759,0.02381835
0.9,3,0.7,6,760,0.091954941
0.9,3,0.7,8,761,0.167670784
0.9,3,0.7,10,762,0.548327225
0.9,3,0.9,0.1,763,0.712859444
0.9,3,0.9,0.5,764,0.7627698
0.9,3,0.9,1,765,0.756762792
0.9,3,0.9,4,766,0.819041316
0.9,3,0.9,6,767,0.824466951
0.9,3,0.9,8,768,0.824477382
0.9,3,0.9,10,769,0.824630372
0.9,5,0.1,0.1,770,0.824745918
0.9,5,0.1,0.5,771,0.824859569
0.9,5,0.1,1,772,0.82497176
0.9,5,0.1,4,773,0.460026202
0.9,5,0.1,6,774,0.820663155
0.9,5,0.1,8,775,0.810209247
0.9,5,0.1,10,776,0.795600062
0.9,5,0.3,0.1,777,0.796051988
0.9,5,0.3,0.5,778,0.796592154
0.9,5,0.3,1,779,0.797167356
0.9,5,0.3,4,780,0.224275117
0.9,5,0.3,6,781,0.695760564
0.9,5,0.3,8,782,0.812620612
0.9,5,0.3,10,783,0.763693233
0.9,5,0.5,0.1,784,0.764133758
0.9,5,0.5,0.5,785,0.76483721
0.9,5,0.5,1,786,0.765632502
0.9,5,0.5,4,787,0.108445595
0.9,5,0.5,6,788,0.385171663
0.9,5,0.5,8,789,0.627440153
0.9,5,0.5,10,790,0.78451549
0.9,5,0.7,0.1,791,0.749718758
0.9,5,0.7,0.5,792,0.737781772
0.9,5,0.7,1,793,0.738406347
0.9,5,0.7,4,794,0.036262202
0.9,5,0.7,6,795,0.126860178
0.9,5,0.7,8,796,0.220953045
0.9,5,0.7,10,797,0.629121244
0.9,5,0.9,0.1,798,0.757482346
0.9,5,0.9,0.5,799,0.793736183
0.9,5,0.9,1,800,0.791712591
0.9,5,0.9,4,801,0.820977743
0.9,5,0.9,6,802,0.827008267
0.9,5,0.9,8,803,0.827017391
0.9,5,0.9,10,804,0.827112941
0.9,7,0.1,0.1,805,0.827176664
0.9,7,0.1,0.5,806,0.827238692
0.9,7,0.1,1,807,0.827299602
0.9,7,0.1,4,808,0.554199984
0.9,7,0.1,6,809,0.823236706
0.9,7,0.1,8,810,0.818810886
0.9,7,0.1,10,811,0.80960721
0.9,7,0.3,0.1,812,0.809930933
0.9,7,0.3,0.5,813,0.810289715
0.9,7,0.3,1,814,0.810672067
0.9,7,0.3,4,815,0.289819939
0.9,7,0.3,6,816,0.739820629
0.9,7,0.3,8,817,0.8177066
0.9,7,0.3,10,818,0.786087047
0.9,7,0.5,0.1,819,0.786536045
0.9,7,0.5,0.5,820,0.787104832
0.9,7,0.5,1,821,0.787731807
0.9,7,0.5,4,822,0.144723029
0.9,7,0.5,6,823,0.466379411
0.9,7,0.5,8,824,0.688654174
0.9,7,0.5,10,825,0.802715938
0.9,7,0.7,0.1,826,0.778390798
0.9,7,0.7,0.5,827,0.764055008
0.9,7,0.7,1,828,0.764620435
0.9,7,0.7,4,829,0.050530683
0.9,7,0.7,6,830,0.166036566
0.9,7,0.7,8,831,0.279246057
0.9,7,0.7,10,832,0.688061936
0.9,7,0.9,0.1,833,0.779741717
0.9,7,0.9,0.5,834,0.804485602
0.9,7,0.9,1,835,0.807191645
0.9,7,0.9,4,836,
0.9,7,0.9,6,837,
0.9,7,0.9,8,838,
0.9,7,0.9,10,839,
