ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,QA_content_initial,idx
0.72222222,7.0,0.81111111,0.1,10.0,7980
0.72222222,7.0,0.81111111,1.2,10.0,7981
0.72222222,7.0,0.81111111,2.3,10.0,7982
0.72222222,7.0,0.81111111,3.4,10.0,7983
0.72222222,7.0,0.81111111,4.5,10.0,7984
0.72222222,7.0,0.81111111,5.6,10.0,7985
0.72222222,7.0,0.81111111,6.7,10.0,7986
0.72222222,7.0,0.81111111,7.8,10.0,7987
0.72222222,7.0,0.81111111,8.9,10.0,7988
0.72222222,7.0,0.81111111,10.0,10.0,7989
0.72222222,7.0,0.9,0.1,10.0,7990
0.72222222,7.0,0.9,1.2,10.0,7991
0.72222222,7.0,0.9,2.3,10.0,7992
0.72222222,7.0,0.9,3.4,10.0,7993
0.72222222,7.0,0.9,4.5,10.0,7994
0.72222222,7.0,0.9,5.6,10.0,7995
0.72222222,7.0,0.9,6.7,10.0,7996
0.72222222,7.0,0.9,7.8,10.0,7997
0.72222222,7.0,0.9,8.9,10.0,7998
0.72222222,7.0,0.9,10.0,10.0,7999
0.81111111,0.07,0.1,0.1,0.1,8000
0.81111111,0.07,0.1,1.2,0.1,8001
0.81111111,0.07,0.1,2.3,0.1,8002
0.81111111,0.07,0.1,3.4,0.1,8003
0.81111111,0.07,0.1,4.5,0.1,8004
0.81111111,0.07,0.1,5.6,0.1,8005
0.81111111,0.07,0.1,6.7,0.1,8006
0.81111111,0.07,0.1,7.8,0.1,8007
0.81111111,0.07,0.1,10.0,0.1,8009
0.81111111,0.07,0.18888889,0.1,0.1,8010
0.81111111,0.07,0.18888889,1.2,0.1,8011
0.81111111,0.07,0.18888889,2.3,0.1,8012
0.81111111,0.07,0.18888889,3.4,0.1,8013
0.81111111,0.07,0.18888889,4.5,0.1,8014
0.81111111,0.07,0.18888889,5.6,0.1,8015
0.81111111,0.07,0.18888889,6.7,0.1,8016
0.81111111,0.07,0.18888889,7.8,0.1,8017
0.81111111,0.07,0.18888889,8.9,0.1,8018
0.81111111,0.07,0.18888889,10.0,0.1,8019
0.81111111,0.07,0.27777778,0.1,0.1,8020
0.81111111,0.07,0.27777778,1.2,0.1,8021
0.81111111,0.07,0.27777778,2.3,0.1,8022
0.81111111,0.07,0.27777778,3.4,0.1,8023
0.81111111,0.07,0.27777778,4.5,0.1,8024
0.81111111,0.07,0.27777778,5.6,0.1,8025
0.81111111,0.07,0.27777778,6.7,0.1,8026
0.81111111,0.07,0.27777778,7.8,0.1,8027
0.81111111,0.07,0.27777778,8.9,0.1,8028
0.81111111,0.07,0.27777778,10.0,0.1,8029
0.81111111,0.07,0.36666667,0.1,0.1,8030
0.81111111,0.07,0.36666667,1.2,0.1,8031
0.81111111,0.07,0.36666667,2.3,0.1,8032
0.81111111,0.07,0.36666667,3.4,0.1,8033
0.81111111,0.07,0.36666667,4.5,0.1,8034
0.81111111,0.07,0.36666667,5.6,0.1,8035
0.81111111,0.07,0.36666667,6.7,0.1,8036
0.81111111,0.07,0.36666667,7.8,0.1,8037
0.81111111,0.07,0.36666667,8.9,0.1,8038
0.81111111,0.07,0.36666667,10.0,0.1,8039
0.81111111,0.07,0.45555556,0.1,0.1,8040
0.81111111,0.07,0.45555556,1.2,0.1,8041
0.81111111,0.07,0.45555556,2.3,0.1,8042
0.81111111,0.07,0.45555556,3.4,0.1,8043
0.81111111,0.07,0.45555556,4.5,0.1,8044
0.81111111,0.07,0.45555556,5.6,0.1,8045
0.81111111,0.07,0.45555556,6.7,0.1,8046
0.81111111,0.07,0.45555556,7.8,0.1,8047
0.81111111,0.07,0.45555556,8.9,0.1,8048
0.81111111,0.07,0.45555556,10.0,0.1,8049
0.81111111,0.07,0.54444444,0.1,0.1,8050
0.81111111,0.07,0.54444444,1.2,0.1,8051
0.81111111,0.07,0.54444444,2.3,0.1,8052
0.81111111,0.07,0.54444444,3.4,0.1,8053
0.81111111,0.07,0.54444444,4.5,0.1,8054
0.81111111,0.07,0.54444444,5.6,0.1,8055
0.81111111,0.07,0.54444444,6.7,0.1,8056
0.81111111,0.07,0.54444444,7.8,0.1,8057
0.81111111,0.07,0.54444444,8.9,0.1,8058
0.81111111,0.07,0.54444444,10.0,0.1,8059
0.81111111,0.07,0.63333333,0.1,0.1,8060
0.81111111,0.07,0.63333333,1.2,0.1,8061
0.81111111,0.07,0.63333333,2.3,0.1,8062
0.81111111,0.07,0.63333333,3.4,0.1,8063
0.81111111,0.07,0.63333333,4.5,0.1,8064
0.81111111,0.07,0.63333333,5.6,0.1,8065
0.81111111,0.07,0.63333333,6.7,0.1,8066
0.81111111,0.07,0.63333333,7.8,0.1,8067
0.81111111,0.07,0.63333333,8.9,0.1,8068
0.81111111,0.07,0.63333333,10.0,0.1,8069
0.81111111,0.07,0.72222222,0.1,0.1,8070
0.81111111,0.07,0.72222222,1.2,0.1,8071
0.81111111,0.07,0.72222222,2.3,0.1,8072
0.81111111,0.07,0.72222222,3.4,0.1,8073
0.81111111,0.07,0.72222222,4.5,0.1,8074
0.81111111,0.07,0.72222222,5.6,0.1,8075
0.81111111,0.07,0.72222222,6.7,0.1,8076
0.81111111,0.07,0.72222222,7.8,0.1,8077
0.81111111,0.07,0.72222222,8.9,0.1,8078
0.81111111,0.07,0.72222222,10.0,0.1,8079
0.81111111,0.07,0.81111111,0.1,0.1,8080
0.81111111,0.07,0.81111111,1.2,0.1,8081
0.81111111,0.07,0.81111111,2.3,0.1,8082
0.81111111,0.07,0.81111111,3.4,0.1,8083
0.81111111,0.07,0.81111111,4.5,0.1,8084
0.81111111,0.07,0.81111111,5.6,0.1,8085
0.81111111,0.07,0.81111111,6.7,0.1,8086
0.81111111,0.07,0.81111111,7.8,0.1,8087
0.81111111,0.07,0.81111111,8.9,0.1,8088
0.81111111,0.07,0.81111111,10.0,0.1,8089
0.81111111,0.07,0.9,0.1,0.1,8090
0.81111111,0.07,0.9,1.2,0.1,8091
0.81111111,0.07,0.9,2.3,0.1,8092
0.81111111,0.07,0.9,3.4,0.1,8093
0.81111111,0.07,0.9,4.5,0.1,8094
0.81111111,0.07,0.9,5.6,0.1,8095
0.81111111,0.07,0.9,6.7,0.1,8096
0.81111111,0.07,0.9,7.8,0.1,8097
0.81111111,0.07,0.9,8.9,0.1,8098
0.81111111,0.07,0.9,10.0,0.1,8099
0.81111111,0.84,0.1,0.1,1.2,8100
0.81111111,0.84,0.1,1.2,1.2,8101
0.81111111,0.84,0.1,2.3,1.2,8102
0.81111111,0.84,0.1,3.4,1.2,8103
0.81111111,0.84,0.1,4.5,1.2,8104
0.81111111,0.84,0.1,5.6,1.2,8105
0.81111111,0.84,0.1,6.7,1.2,8106
0.81111111,0.84,0.1,7.8,1.2,8107
0.81111111,0.84,0.1,8.9,1.2,8108
0.81111111,0.84,0.1,10.0,1.2,8109
0.81111111,0.84,0.18888889,0.1,1.2,8110
0.81111111,0.84,0.18888889,1.2,1.2,8111
0.81111111,0.84,0.18888889,2.3,1.2,8112
0.81111111,0.84,0.18888889,3.4,1.2,8113
0.81111111,0.84,0.18888889,4.5,1.2,8114
0.81111111,0.84,0.18888889,5.6,1.2,8115
0.81111111,0.84,0.18888889,6.7,1.2,8116
0.81111111,0.84,0.18888889,7.8,1.2,8117
0.81111111,0.84,0.18888889,8.9,1.2,8118
0.81111111,0.84,0.18888889,10.0,1.2,8119
0.81111111,0.84,0.27777778,0.1,1.2,8120
0.81111111,0.84,0.27777778,1.2,1.2,8121
0.81111111,0.84,0.27777778,2.3,1.2,8122
0.81111111,0.84,0.27777778,3.4,1.2,8123
0.81111111,0.84,0.27777778,4.5,1.2,8124
0.81111111,0.84,0.27777778,5.6,1.2,8125
0.81111111,0.84,0.27777778,6.7,1.2,8126
0.81111111,0.84,0.27777778,7.8,1.2,8127
0.81111111,0.84,0.27777778,8.9,1.2,8128
0.81111111,0.84,0.27777778,10.0,1.2,8129
0.81111111,0.84,0.36666667,0.1,1.2,8130
0.81111111,0.84,0.36666667,1.2,1.2,8131
0.81111111,0.84,0.36666667,2.3,1.2,8132
0.81111111,0.84,0.36666667,3.4,1.2,8133
0.81111111,0.84,0.36666667,4.5,1.2,8134
0.81111111,0.84,0.36666667,5.6,1.2,8135
0.81111111,0.84,0.36666667,6.7,1.2,8136
0.81111111,0.84,0.36666667,7.8,1.2,8137
0.81111111,0.84,0.36666667,8.9,1.2,8138
0.81111111,0.84,0.36666667,10.0,1.2,8139
0.81111111,0.84,0.45555556,0.1,1.2,8140
0.81111111,0.84,0.45555556,1.2,1.2,8141
0.81111111,0.84,0.45555556,2.3,1.2,8142
0.81111111,0.84,0.45555556,3.4,1.2,8143
0.81111111,0.84,0.45555556,4.5,1.2,8144
0.81111111,0.84,0.45555556,5.6,1.2,8145
0.81111111,0.84,0.45555556,6.7,1.2,8146
0.81111111,0.84,0.45555556,7.8,1.2,8147
0.81111111,0.84,0.45555556,8.9,1.2,8148
0.81111111,0.84,0.45555556,10.0,1.2,8149
0.81111111,0.84,0.54444444,0.1,1.2,8150
0.81111111,0.84,0.54444444,1.2,1.2,8151
0.81111111,0.84,0.54444444,2.3,1.2,8152
0.81111111,0.84,0.54444444,3.4,1.2,8153
0.81111111,0.84,0.54444444,4.5,1.2,8154
0.81111111,0.84,0.54444444,5.6,1.2,8155
0.81111111,0.84,0.54444444,6.7,1.2,8156
0.81111111,0.84,0.54444444,7.8,1.2,8157
0.81111111,0.84,0.54444444,8.9,1.2,8158
0.81111111,0.84,0.54444444,10.0,1.2,8159
0.81111111,0.84,0.63333333,0.1,1.2,8160
0.81111111,0.84,0.63333333,1.2,1.2,8161
0.81111111,0.84,0.63333333,2.3,1.2,8162
0.81111111,0.84,0.63333333,3.4,1.2,8163
0.81111111,0.84,0.63333333,4.5,1.2,8164
0.81111111,0.84,0.63333333,5.6,1.2,8165
0.81111111,0.84,0.63333333,6.7,1.2,8166
0.81111111,0.84,0.63333333,7.8,1.2,8167
0.81111111,0.84,0.63333333,8.9,1.2,8168
0.81111111,0.84,0.63333333,10.0,1.2,8169
0.81111111,0.84,0.72222222,0.1,1.2,8170
0.81111111,0.84,0.72222222,1.2,1.2,8171
0.81111111,0.84,0.72222222,2.3,1.2,8172
0.81111111,0.84,0.72222222,3.4,1.2,8173
0.81111111,0.84,0.72222222,4.5,1.2,8174
0.81111111,0.84,0.72222222,5.6,1.2,8175
0.81111111,0.84,0.72222222,6.7,1.2,8176
0.81111111,0.84,0.72222222,7.8,1.2,8177
0.81111111,0.84,0.72222222,8.9,1.2,8178
0.81111111,0.84,0.72222222,10.0,1.2,8179
0.81111111,0.84,0.81111111,0.1,1.2,8180
0.81111111,0.84,0.81111111,1.2,1.2,8181
0.81111111,0.84,0.81111111,2.3,1.2,8182
0.81111111,0.84,0.81111111,3.4,1.2,8183
0.81111111,0.84,0.81111111,4.5,1.2,8184
0.81111111,0.84,0.81111111,5.6,1.2,8185
0.81111111,0.84,0.81111111,6.7,1.2,8186
0.81111111,0.84,0.81111111,7.8,1.2,8187
0.81111111,0.84,0.81111111,8.9,1.2,8188
0.81111111,0.84,0.81111111,10.0,1.2,8189
0.81111111,0.84,0.9,0.1,1.2,8190
0.81111111,0.84,0.9,1.2,1.2,8191
0.81111111,0.84,0.9,2.3,1.2,8192
0.81111111,0.84,0.9,3.4,1.2,8193
0.81111111,0.84,0.9,4.5,1.2,8194
0.81111111,0.84,0.9,5.6,1.2,8195
0.81111111,0.84,0.9,6.7,1.2,8196
0.81111111,0.84,0.9,7.8,1.2,8197
0.81111111,0.84,0.9,8.9,1.2,8198
0.81111111,0.84,0.9,10.0,1.2,8199
0.81111111,1.61,0.1,0.1,2.3,8200
0.81111111,1.61,0.1,1.2,2.3,8201
0.81111111,1.61,0.1,2.3,2.3,8202
0.81111111,1.61,0.1,3.4,2.3,8203
0.81111111,1.61,0.1,4.5,2.3,8204
0.81111111,1.61,0.1,5.6,2.3,8205
0.81111111,1.61,0.1,6.7,2.3,8206
0.81111111,1.61,0.1,7.8,2.3,8207
0.81111111,1.61,0.1,8.9,2.3,8208
0.81111111,1.61,0.1,10.0,2.3,8209
0.81111111,1.61,0.18888889,0.1,2.3,8210
0.81111111,1.61,0.18888889,1.2,2.3,8211
0.81111111,1.61,0.18888889,2.3,2.3,8212
0.81111111,1.61,0.18888889,3.4,2.3,8213
0.81111111,1.61,0.18888889,4.5,2.3,8214
0.81111111,1.61,0.18888889,5.6,2.3,8215
0.81111111,1.61,0.18888889,6.7,2.3,8216
0.81111111,1.61,0.18888889,7.8,2.3,8217
0.81111111,1.61,0.18888889,8.9,2.3,8218
0.81111111,1.61,0.18888889,10.0,2.3,8219
0.81111111,1.61,0.27777778,0.1,2.3,8220
0.81111111,1.61,0.27777778,1.2,2.3,8221
0.81111111,1.61,0.27777778,2.3,2.3,8222
0.81111111,1.61,0.27777778,3.4,2.3,8223
0.81111111,1.61,0.27777778,4.5,2.3,8224
0.81111111,1.61,0.27777778,5.6,2.3,8225
0.81111111,1.61,0.27777778,6.7,2.3,8226
0.81111111,1.61,0.27777778,7.8,2.3,8227
0.81111111,1.61,0.27777778,8.9,2.3,8228
0.81111111,1.61,0.27777778,10.0,2.3,8229
0.81111111,1.61,0.36666667,0.1,2.3,8230
0.81111111,1.61,0.36666667,1.2,2.3,8231
0.81111111,1.61,0.36666667,2.3,2.3,8232
0.81111111,1.61,0.36666667,3.4,2.3,8233
0.81111111,1.61,0.36666667,4.5,2.3,8234
0.81111111,1.61,0.36666667,5.6,2.3,8235
0.81111111,1.61,0.36666667,6.7,2.3,8236
0.81111111,1.61,0.36666667,8.9,2.3,8238
0.81111111,1.61,0.36666667,10.0,2.3,8239
0.81111111,1.61,0.45555556,0.1,2.3,8240
0.81111111,1.61,0.45555556,1.2,2.3,8241
0.81111111,1.61,0.45555556,2.3,2.3,8242
0.81111111,1.61,0.45555556,3.4,2.3,8243
0.81111111,1.61,0.45555556,4.5,2.3,8244
0.81111111,1.61,0.45555556,5.6,2.3,8245
0.81111111,1.61,0.45555556,6.7,2.3,8246
0.81111111,1.61,0.45555556,7.8,2.3,8247
0.81111111,1.61,0.45555556,8.9,2.3,8248
0.81111111,1.61,0.45555556,10.0,2.3,8249
0.81111111,1.61,0.54444444,0.1,2.3,8250
0.81111111,1.61,0.54444444,1.2,2.3,8251
0.81111111,1.61,0.54444444,2.3,2.3,8252
0.81111111,1.61,0.54444444,3.4,2.3,8253
0.81111111,1.61,0.54444444,4.5,2.3,8254
0.81111111,1.61,0.54444444,5.6,2.3,8255
0.81111111,1.61,0.54444444,6.7,2.3,8256
0.81111111,1.61,0.54444444,7.8,2.3,8257
0.81111111,1.61,0.54444444,8.9,2.3,8258
0.81111111,1.61,0.54444444,10.0,2.3,8259
0.81111111,1.61,0.63333333,0.1,2.3,8260
0.81111111,1.61,0.63333333,1.2,2.3,8261
0.81111111,1.61,0.63333333,2.3,2.3,8262
0.81111111,1.61,0.63333333,3.4,2.3,8263
0.81111111,1.61,0.63333333,4.5,2.3,8264
0.81111111,1.61,0.63333333,5.6,2.3,8265
0.81111111,1.61,0.63333333,6.7,2.3,8266
0.81111111,1.61,0.63333333,7.8,2.3,8267
0.81111111,1.61,0.63333333,8.9,2.3,8268
0.81111111,1.61,0.63333333,10.0,2.3,8269
0.81111111,1.61,0.72222222,0.1,2.3,8270
0.81111111,1.61,0.72222222,1.2,2.3,8271
0.81111111,1.61,0.72222222,2.3,2.3,8272
0.81111111,1.61,0.72222222,3.4,2.3,8273
0.81111111,1.61,0.72222222,4.5,2.3,8274
0.81111111,1.61,0.72222222,5.6,2.3,8275
0.81111111,1.61,0.72222222,6.7,2.3,8276
0.81111111,1.61,0.72222222,7.8,2.3,8277
0.81111111,1.61,0.72222222,8.9,2.3,8278
0.81111111,1.61,0.72222222,10.0,2.3,8279
0.81111111,1.61,0.81111111,0.1,2.3,8280
0.81111111,1.61,0.81111111,1.2,2.3,8281
0.81111111,1.61,0.81111111,2.3,2.3,8282
0.81111111,1.61,0.81111111,3.4,2.3,8283
0.81111111,1.61,0.81111111,4.5,2.3,8284
0.81111111,1.61,0.81111111,5.6,2.3,8285
0.81111111,1.61,0.81111111,6.7,2.3,8286
0.81111111,1.61,0.81111111,7.8,2.3,8287
0.81111111,1.61,0.81111111,8.9,2.3,8288
0.81111111,1.61,0.81111111,10.0,2.3,8289
0.81111111,1.61,0.9,0.1,2.3,8290
0.81111111,1.61,0.9,1.2,2.3,8291
0.81111111,1.61,0.9,2.3,2.3,8292
0.81111111,1.61,0.9,3.4,2.3,8293
0.81111111,1.61,0.9,4.5,2.3,8294
0.81111111,1.61,0.9,5.6,2.3,8295
0.81111111,1.61,0.9,6.7,2.3,8296
0.81111111,1.61,0.9,7.8,2.3,8297
0.81111111,1.61,0.9,8.9,2.3,8298
0.81111111,1.61,0.9,10.0,2.3,8299
0.81111111,2.38,0.1,0.1,3.4,8300
0.81111111,2.38,0.1,1.2,3.4,8301
0.81111111,2.38,0.1,2.3,3.4,8302
0.81111111,2.38,0.1,3.4,3.4,8303
0.81111111,2.38,0.1,4.5,3.4,8304
0.81111111,2.38,0.1,5.6,3.4,8305
0.81111111,2.38,0.1,6.7,3.4,8306
0.81111111,2.38,0.1,7.8,3.4,8307
0.81111111,2.38,0.1,8.9,3.4,8308
0.81111111,2.38,0.1,10.0,3.4,8309
0.81111111,2.38,0.18888889,0.1,3.4,8310
0.81111111,2.38,0.18888889,1.2,3.4,8311
0.81111111,2.38,0.18888889,2.3,3.4,8312
0.81111111,2.38,0.18888889,3.4,3.4,8313
0.81111111,2.38,0.18888889,4.5,3.4,8314
0.81111111,2.38,0.18888889,5.6,3.4,8315
0.81111111,2.38,0.18888889,6.7,3.4,8316
0.81111111,2.38,0.18888889,7.8,3.4,8317
0.81111111,2.38,0.18888889,8.9,3.4,8318
0.81111111,2.38,0.18888889,10.0,3.4,8319
0.81111111,2.38,0.27777778,0.1,3.4,8320
0.81111111,2.38,0.27777778,1.2,3.4,8321
0.81111111,2.38,0.27777778,2.3,3.4,8322
0.81111111,2.38,0.27777778,3.4,3.4,8323
0.81111111,2.38,0.27777778,4.5,3.4,8324
0.81111111,2.38,0.27777778,5.6,3.4,8325
0.81111111,2.38,0.27777778,6.7,3.4,8326
0.81111111,2.38,0.27777778,7.8,3.4,8327
0.81111111,2.38,0.27777778,8.9,3.4,8328
0.81111111,2.38,0.27777778,10.0,3.4,8329
0.81111111,2.38,0.36666667,0.1,3.4,8330
0.81111111,2.38,0.36666667,1.2,3.4,8331
0.81111111,2.38,0.36666667,2.3,3.4,8332
0.81111111,2.38,0.36666667,3.4,3.4,8333
0.81111111,2.38,0.36666667,4.5,3.4,8334
0.81111111,2.38,0.36666667,5.6,3.4,8335
0.81111111,2.38,0.36666667,6.7,3.4,8336
0.81111111,2.38,0.36666667,7.8,3.4,8337
0.81111111,2.38,0.36666667,8.9,3.4,8338
0.81111111,2.38,0.36666667,10.0,3.4,8339
0.81111111,2.38,0.45555556,0.1,3.4,8340
0.81111111,2.38,0.45555556,1.2,3.4,8341
0.81111111,2.38,0.45555556,2.3,3.4,8342
0.81111111,2.38,0.45555556,3.4,3.4,8343
0.81111111,2.38,0.45555556,4.5,3.4,8344
0.81111111,2.38,0.45555556,5.6,3.4,8345
0.81111111,2.38,0.45555556,6.7,3.4,8346
0.81111111,2.38,0.45555556,7.8,3.4,8347
0.81111111,2.38,0.45555556,8.9,3.4,8348
0.81111111,2.38,0.45555556,10.0,3.4,8349
0.81111111,2.38,0.54444444,0.1,3.4,8350
0.81111111,2.38,0.54444444,1.2,3.4,8351
0.81111111,2.38,0.54444444,2.3,3.4,8352
0.81111111,2.38,0.54444444,3.4,3.4,8353
0.81111111,2.38,0.54444444,4.5,3.4,8354
0.81111111,2.38,0.54444444,5.6,3.4,8355
0.81111111,2.38,0.54444444,6.7,3.4,8356
0.81111111,2.38,0.54444444,7.8,3.4,8357
0.81111111,2.38,0.54444444,8.9,3.4,8358
0.81111111,2.38,0.54444444,10.0,3.4,8359
0.81111111,2.38,0.63333333,0.1,3.4,8360
0.81111111,2.38,0.63333333,1.2,3.4,8361
0.81111111,2.38,0.63333333,2.3,3.4,8362
0.81111111,2.38,0.63333333,3.4,3.4,8363
0.81111111,2.38,0.63333333,4.5,3.4,8364
0.81111111,2.38,0.63333333,5.6,3.4,8365
0.81111111,2.38,0.63333333,6.7,3.4,8366
0.81111111,2.38,0.63333333,7.8,3.4,8367
0.81111111,2.38,0.63333333,8.9,3.4,8368
0.81111111,2.38,0.63333333,10.0,3.4,8369
0.81111111,2.38,0.72222222,0.1,3.4,8370
0.81111111,2.38,0.72222222,1.2,3.4,8371
0.81111111,2.38,0.72222222,2.3,3.4,8372
0.81111111,2.38,0.72222222,3.4,3.4,8373
0.81111111,2.38,0.72222222,4.5,3.4,8374
0.81111111,2.38,0.72222222,5.6,3.4,8375
0.81111111,2.38,0.72222222,6.7,3.4,8376
0.81111111,2.38,0.72222222,7.8,3.4,8377
0.81111111,2.38,0.72222222,8.9,3.4,8378
0.81111111,2.38,0.72222222,10.0,3.4,8379
0.81111111,2.38,0.81111111,0.1,3.4,8380
0.81111111,2.38,0.81111111,1.2,3.4,8381
0.81111111,2.38,0.81111111,2.3,3.4,8382
0.81111111,2.38,0.81111111,3.4,3.4,8383
0.81111111,2.38,0.81111111,4.5,3.4,8384
0.81111111,2.38,0.81111111,5.6,3.4,8385
0.81111111,2.38,0.81111111,6.7,3.4,8386
0.81111111,2.38,0.81111111,7.8,3.4,8387
0.81111111,2.38,0.81111111,8.9,3.4,8388
0.81111111,2.38,0.81111111,10.0,3.4,8389
0.81111111,2.38,0.9,0.1,3.4,8390
0.81111111,2.38,0.9,1.2,3.4,8391
0.81111111,2.38,0.9,2.3,3.4,8392
0.81111111,2.38,0.9,3.4,3.4,8393
0.81111111,2.38,0.9,4.5,3.4,8394
0.81111111,2.38,0.9,5.6,3.4,8395
0.81111111,2.38,0.9,6.7,3.4,8396
0.81111111,2.38,0.9,7.8,3.4,8397
0.81111111,2.38,0.9,8.9,3.4,8398
0.81111111,2.38,0.9,10.0,3.4,8399
0.81111111,3.15,0.1,0.1,4.5,8400
0.81111111,3.15,0.1,1.2,4.5,8401
0.81111111,3.15,0.1,2.3,4.5,8402
0.81111111,3.15,0.1,3.4,4.5,8403
0.81111111,3.15,0.1,4.5,4.5,8404
0.81111111,3.15,0.1,5.6,4.5,8405
0.81111111,3.15,0.1,6.7,4.5,8406
0.81111111,3.15,0.1,7.8,4.5,8407
0.81111111,3.15,0.1,8.9,4.5,8408
0.81111111,3.15,0.1,10.0,4.5,8409
0.81111111,3.15,0.18888889,0.1,4.5,8410
0.81111111,3.15,0.18888889,1.2,4.5,8411
0.81111111,3.15,0.18888889,2.3,4.5,8412
0.81111111,3.15,0.18888889,3.4,4.5,8413
0.81111111,3.15,0.18888889,4.5,4.5,8414
0.81111111,3.15,0.18888889,5.6,4.5,8415
0.81111111,3.15,0.18888889,6.7,4.5,8416
0.81111111,3.15,0.18888889,7.8,4.5,8417
0.81111111,3.15,0.18888889,8.9,4.5,8418
0.81111111,3.15,0.18888889,10.0,4.5,8419
0.81111111,3.15,0.27777778,0.1,4.5,8420
0.81111111,3.15,0.27777778,1.2,4.5,8421
0.81111111,3.15,0.27777778,2.3,4.5,8422
0.81111111,3.15,0.27777778,3.4,4.5,8423
0.81111111,3.15,0.27777778,4.5,4.5,8424
0.81111111,3.15,0.27777778,5.6,4.5,8425
0.81111111,3.15,0.27777778,6.7,4.5,8426
0.81111111,3.15,0.27777778,7.8,4.5,8427
0.81111111,3.15,0.27777778,8.9,4.5,8428
0.81111111,3.15,0.27777778,10.0,4.5,8429
0.81111111,3.15,0.36666667,0.1,4.5,8430
0.81111111,3.15,0.36666667,1.2,4.5,8431
0.81111111,3.15,0.36666667,2.3,4.5,8432
0.81111111,3.15,0.36666667,3.4,4.5,8433
0.81111111,3.15,0.36666667,4.5,4.5,8434
0.81111111,3.15,0.36666667,5.6,4.5,8435
0.81111111,3.15,0.36666667,6.7,4.5,8436
0.81111111,3.15,0.36666667,7.8,4.5,8437
0.81111111,3.15,0.36666667,8.9,4.5,8438
0.81111111,3.15,0.36666667,10.0,4.5,8439
0.81111111,3.15,0.45555556,0.1,4.5,8440
0.81111111,3.15,0.45555556,1.2,4.5,8441
0.81111111,3.15,0.45555556,2.3,4.5,8442
0.81111111,3.15,0.45555556,3.4,4.5,8443
0.81111111,3.15,0.45555556,4.5,4.5,8444
0.81111111,3.15,0.45555556,5.6,4.5,8445
0.81111111,3.15,0.45555556,6.7,4.5,8446
0.81111111,3.15,0.45555556,7.8,4.5,8447
0.81111111,3.15,0.45555556,8.9,4.5,8448
0.81111111,3.15,0.45555556,10.0,4.5,8449
0.81111111,3.15,0.54444444,0.1,4.5,8450
0.81111111,3.15,0.54444444,1.2,4.5,8451
0.81111111,3.15,0.54444444,2.3,4.5,8452
0.81111111,3.15,0.54444444,3.4,4.5,8453
0.81111111,3.15,0.54444444,4.5,4.5,8454
0.81111111,3.15,0.54444444,5.6,4.5,8455
0.81111111,3.15,0.54444444,6.7,4.5,8456
0.81111111,3.15,0.54444444,7.8,4.5,8457
0.81111111,3.15,0.54444444,8.9,4.5,8458
0.81111111,3.15,0.54444444,10.0,4.5,8459
0.81111111,3.15,0.63333333,0.1,4.5,8460
0.81111111,3.15,0.63333333,1.2,4.5,8461
0.81111111,3.15,0.63333333,2.3,4.5,8462
0.81111111,3.15,0.63333333,3.4,4.5,8463
0.81111111,3.15,0.63333333,4.5,4.5,8464
0.81111111,3.15,0.63333333,5.6,4.5,8465
0.81111111,3.15,0.63333333,6.7,4.5,8466
0.81111111,3.15,0.63333333,7.8,4.5,8467
0.81111111,3.15,0.63333333,8.9,4.5,8468
0.81111111,3.15,0.63333333,10.0,4.5,8469
0.81111111,3.15,0.72222222,0.1,4.5,8470
0.81111111,3.15,0.72222222,1.2,4.5,8471
0.81111111,3.15,0.72222222,2.3,4.5,8472
0.81111111,3.15,0.72222222,3.4,4.5,8473
0.81111111,3.15,0.72222222,4.5,4.5,8474
0.81111111,3.15,0.72222222,5.6,4.5,8475
0.81111111,3.15,0.72222222,6.7,4.5,8476
0.81111111,3.15,0.72222222,7.8,4.5,8477
0.81111111,3.15,0.72222222,8.9,4.5,8478
0.81111111,3.15,0.72222222,10.0,4.5,8479
0.81111111,3.15,0.81111111,0.1,4.5,8480
0.81111111,3.15,0.81111111,1.2,4.5,8481
0.81111111,3.15,0.81111111,2.3,4.5,8482
0.81111111,3.15,0.81111111,3.4,4.5,8483
0.81111111,3.15,0.81111111,4.5,4.5,8484
0.81111111,3.15,0.81111111,5.6,4.5,8485
0.81111111,3.15,0.81111111,6.7,4.5,8486
0.81111111,3.15,0.81111111,7.8,4.5,8487
0.81111111,3.15,0.81111111,8.9,4.5,8488
0.81111111,3.15,0.81111111,10.0,4.5,8489
0.81111111,3.15,0.9,0.1,4.5,8490
0.81111111,3.15,0.9,1.2,4.5,8491
0.81111111,3.15,0.9,2.3,4.5,8492
0.81111111,3.15,0.9,3.4,4.5,8493
0.81111111,3.15,0.9,4.5,4.5,8494
0.81111111,3.15,0.9,5.6,4.5,8495
0.81111111,3.15,0.9,6.7,4.5,8496
0.81111111,3.15,0.9,7.8,4.5,8497
0.81111111,3.15,0.9,8.9,4.5,8498
0.81111111,3.15,0.9,10.0,4.5,8499
0.81111111,3.92,0.1,0.1,5.6,8500
0.81111111,3.92,0.1,1.2,5.6,8501
0.81111111,3.92,0.1,2.3,5.6,8502
0.81111111,3.92,0.1,3.4,5.6,8503
0.81111111,3.92,0.1,4.5,5.6,8504
0.81111111,3.92,0.1,5.6,5.6,8505
0.81111111,3.92,0.1,6.7,5.6,8506
