ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,CO2
0.54444444,3.15,0.63333333,6.7,19.46425905
0.54444444,3.15,0.63333333,7.8,19.45308225
0.54444444,3.15,0.63333333,8.9,19.48770601
0.54444444,3.15,0.63333333,10,19.50999935
0.54444444,3.15,0.72222222,0.1,0.503336824
0.54444444,3.15,0.72222222,1.2,5.989667875
0.54444444,3.15,0.72222222,2.3,12.11291392
0.54444444,3.15,0.72222222,3.4,19.02004336
0.54444444,3.15,0.72222222,4.5,19.96611637
0.54444444,3.15,0.72222222,5.6,20.09413439
0.54444444,3.15,0.72222222,6.7,20.10321739
0.54444444,3.15,0.72222222,7.8,20.17419162
0.54444444,3.15,0.72222222,8.9,20.23827895
0.54444444,3.15,0.72222222,10,20.26386806
0.54444444,3.15,0.81111111,0.1,0.342748097
0.54444444,3.15,0.81111111,1.2,4.087325605
0.54444444,3.15,0.81111111,3.4,11.67143955
0.54444444,3.15,0.81111111,4.5,16.7134162
0.54444444,3.15,0.81111111,5.6,20.33029315
0.54444444,3.15,0.81111111,6.7,20.58030883
0.54444444,3.15,0.81111111,7.8,20.6450937
0.54444444,3.15,0.81111111,8.9,20.67954497
0.54444444,3.15,0.81111111,10,20.72807683
0.54444444,3.15,0.9,0.1,0.181938275
0.54444444,3.15,0.9,1.2,2.172798731
0.54444444,3.15,0.9,2.3,4.149714534
0.54444444,3.15,0.9,3.4,6.109079642
0.54444444,3.15,0.9,4.5,8.061020632
0.54444444,3.15,0.9,5.6,10.0583229
0.54444444,3.15,0.9,6.7,12.1477465
0.54444444,3.15,0.9,7.8,14.10948388
0.54444444,3.15,0.9,8.9,17.29644801
0.54444444,3.15,0.9,10,19.79590981
0.54444444,3.92,0.1,0.1,1.36570701
0.54444444,3.92,0.1,1.2,5.340205054
0.54444444,3.92,0.1,2.3,5.341643
0.54444444,3.92,0.1,3.4,5.34423186
0.54444444,3.92,0.1,4.5,5.346853245
0.54444444,3.92,0.1,5.6,5.349472757
0.54444444,3.92,0.1,6.7,5.352081926
0.54444444,3.92,0.1,7.8,5.354681342
0.54444444,3.92,0.1,8.9,5.357281649
0.54444444,3.92,0.1,10,5.359863684
0.54444444,3.92,0.18888889,0.1,1.178673267
0.54444444,3.92,0.18888889,1.2,9.121523836
0.54444444,3.92,0.18888889,2.3,9.130505678
0.54444444,3.92,0.18888889,3.4,9.139120428
0.54444444,3.92,0.18888889,4.5,9.148660709
0.54444444,3.92,0.18888889,5.6,9.158041555
0.54444444,3.92,0.18888889,6.7,9.167461437
0.54444444,3.92,0.18888889,7.8,9.176654859
0.54444444,3.92,0.18888889,8.9,9.185843261
0.54444444,3.92,0.18888889,10,9.195011557
0.54444444,3.92,0.27777778,0.1,1.048662806
0.54444444,3.92,0.27777778,1.2,11.7950795
0.54444444,3.92,0.27777778,2.3,11.83137137
0.54444444,3.92,0.27777778,3.4,11.84546079
0.54444444,3.92,0.27777778,4.5,11.85889436
0.54444444,3.92,0.27777778,5.6,11.8724994
0.54444444,3.92,0.27777778,6.7,11.88660749
0.54444444,3.92,0.27777778,7.8,11.900543
0.54444444,3.92,0.27777778,8.9,11.91447326
0.54444444,3.92,0.27777778,10,11.928237
0.54444444,3.92,0.36666667,0.1,0.919967957
0.54444444,3.92,0.36666667,1.2,13.11839511
0.54444444,3.92,0.36666667,2.3,13.92025764
0.54444444,3.92,0.36666667,3.4,13.94199338
0.54444444,3.92,0.36666667,4.5,13.95971811
0.54444444,3.92,0.36666667,5.6,13.97719741
0.54444444,3.92,0.36666667,6.7,13.99456548
0.54444444,3.92,0.36666667,7.8,14.01250683
0.54444444,3.92,0.36666667,8.9,14.03014495
0.54444444,3.92,0.36666667,10,14.04761872
0.54444444,3.92,0.45555556,0.1,0.791354788
0.54444444,3.92,0.45555556,1.2,10.95543571
0.54444444,3.92,0.45555556,2.3,15.54917935
0.54444444,3.92,0.45555556,3.4,15.58910843
0.54444444,3.92,0.45555556,4.5,15.61248115
0.54444444,3.92,0.45555556,5.6,15.63346417
0.54444444,3.92,0.45555556,6.7,15.65395166
0.54444444,3.92,0.45555556,7.8,15.67417548
0.54444444,3.92,0.45555556,8.9,15.69482839
0.54444444,3.92,0.45555556,10,15.71575734
0.54444444,3.92,0.54444444,0.1,0.66264409
0.54444444,3.92,0.54444444,1.2,8.564603365
0.54444444,3.92,0.54444444,2.3,16.71032156
0.54444444,3.92,0.54444444,3.4,16.89096656
0.54444444,3.92,0.54444444,4.5,16.92297718
0.54444444,3.92,0.54444444,5.6,16.94800416
0.54444444,3.92,0.54444444,6.7,16.9713725
0.54444444,3.92,0.54444444,7.8,16.99497634
0.54444444,3.92,0.54444444,8.9,17.01792472
0.54444444,3.92,0.54444444,10,17.04110669
0.54444444,3.92,0.63333333,0.1,0.533793665
0.54444444,3.92,0.63333333,1.2,6.443753049
0.54444444,3.92,0.63333333,2.3,13.99764949
0.54444444,3.92,0.63333333,3.4,17.85412126
0.54444444,3.92,0.63333333,4.5,17.98079682
0.54444444,3.92,0.63333333,5.6,17.997997
0.54444444,3.92,0.63333333,6.7,18.02592889
0.54444444,3.92,0.63333333,7.8,18.05189126
0.54444444,3.92,0.63333333,8.9,18.07647097
0.54444444,3.92,0.63333333,10,18.10278496
0.54444444,3.92,0.72222222,0.1,0.404794685
0.54444444,3.92,0.72222222,1.2,4.830886609
0.54444444,3.92,0.72222222,2.3,9.75872448
0.54444444,3.92,0.72222222,3.4,15.63359988
0.54444444,3.92,0.72222222,4.5,18.72437684
0.54444444,3.92,0.72222222,5.6,18.79488402
0.54444444,3.92,0.72222222,6.7,18.879492
0.54444444,3.92,0.72222222,7.8,18.88458799
0.54444444,3.92,0.72222222,8.9,18.91777467
0.54444444,3.92,0.72222222,10,18.94061518
0.54444444,3.92,0.81111111,0.1,0.275651926
0.54444444,3.92,0.81111111,1.2,3.291367831
0.54444444,3.92,0.81111111,2.3,6.292700434
0.54444444,3.92,0.81111111,3.4,9.486070613
0.54444444,3.92,0.81111111,4.5,13.50137502
0.54444444,3.92,0.81111111,5.6,17.48613552
0.54444444,3.92,0.81111111,6.7,19.41742441
0.54444444,3.92,0.81111111,7.8,19.52154737
0.54444444,3.92,0.81111111,8.9,19.53657677
0.54444444,3.92,0.81111111,10,19.57107901
0.54444444,3.92,0.9,0.1,0.146373591
0.54444444,3.92,0.9,1.2,1.747423505
0.54444444,3.92,0.9,2.3,3.341136797
0.54444444,3.92,0.9,3.4,4.926031326
0.54444444,3.92,0.9,4.5,6.509986475
0.54444444,3.92,0.9,5.6,8.129563072
0.54444444,3.92,0.9,6.7,9.867469587
0.54444444,3.92,0.9,7.8,11.47862206
0.54444444,3.92,0.9,8.9,13.97091954
0.54444444,3.92,0.9,10,16.09721218
0.54444444,4.69,0.1,0.1,1.145788437
0.54444444,4.69,0.1,1.2,4.767177422
0.54444444,4.69,0.1,2.3,4.769276616
0.54444444,4.69,0.1,3.4,4.772183816
0.54444444,4.69,0.1,4.5,4.77503447
0.54444444,4.69,0.1,5.6,4.777876737
0.54444444,4.69,0.1,6.7,4.780697573
0.54444444,4.69,0.1,7.8,4.783524036
0.54444444,4.69,0.1,8.9,4.786334905
0.54444444,4.69,0.1,10,4.789061835
0.54444444,4.69,0.18888889,0.1,0.986798649
0.54444444,4.69,0.18888889,1.2,7.993585838
0.54444444,4.69,0.18888889,2.3,7.999573294
0.54444444,4.69,0.18888889,3.4,8.006284817
0.54444444,4.69,0.18888889,4.5,8.013829524
0.54444444,4.69,0.18888889,5.6,8.021370214
0.54444444,4.69,0.18888889,6.7,8.028893043
0.54444444,4.69,0.18888889,7.8,8.036314961
0.54444444,4.69,0.18888889,8.9,8.043738727
0.54444444,4.69,0.18888889,10,8.051125215
0.54444444,4.69,0.27777778,0.1,0.877534117
0.54444444,4.69,0.27777778,1.2,10.50032238
0.54444444,4.69,0.27777778,2.3,10.53136492
0.54444444,4.69,0.27777778,3.4,10.54186845
0.54444444,4.69,0.27777778,4.5,10.55302628
0.54444444,4.69,0.27777778,5.6,10.56460106
0.54444444,4.69,0.27777778,6.7,10.57652882
0.54444444,4.69,0.27777778,7.8,10.58799737
0.54444444,4.69,0.27777778,8.9,10.59973668
0.54444444,4.69,0.27777778,10,10.61108901
0.54444444,4.69,0.36666667,0.1,0.769695248
0.54444444,4.69,0.36666667,1.2,11.12605512
0.54444444,4.69,0.36666667,2.3,12.55467956
0.54444444,4.69,0.36666667,3.4,12.5725127
0.54444444,4.69,0.36666667,4.5,12.58731502
0.54444444,4.69,0.36666667,5.6,12.60214836
0.54444444,4.69,0.36666667,6.7,12.61703867
0.54444444,4.69,0.36666667,7.8,12.632368
0.54444444,4.69,0.36666667,8.9,12.64737652
0.54444444,4.69,0.36666667,10,12.66259177
0.54444444,4.69,0.45555556,0.1,0.662001928
0.54444444,4.69,0.45555556,1.2,9.166077858
0.54444444,4.69,0.45555556,2.3,14.18101313
0.54444444,4.69,0.45555556,3.4,14.21804037
0.54444444,4.69,0.45555556,4.5,14.23741989
0.54444444,4.69,0.45555556,5.6,14.25533156
0.54444444,4.69,0.45555556,6.7,14.27331581
0.54444444,4.69,0.45555556,7.8,14.29138054
0.54444444,4.69,0.45555556,8.9,14.30950783
0.54444444,4.69,0.45555556,10,14.32747958
0.54444444,4.69,0.54444444,0.1,0.554272567
0.54444444,4.69,0.54444444,1.2,7.162741675
0.54444444,4.69,0.54444444,2.3,14.9989095
0.54444444,4.69,0.54444444,3.4,15.55656876
0.54444444,4.69,0.54444444,4.5,15.58602021
0.54444444,4.69,0.54444444,5.6,15.60860798
0.54444444,4.69,0.54444444,6.7,15.62943447
0.54444444,4.69,0.54444444,7.8,15.65011133
0.54444444,4.69,0.54444444,8.9,15.6700426
0.54444444,4.69,0.54444444,10,15.6904072
0.54444444,4.69,0.63333333,0.1,0.44646258
0.54444444,4.69,0.63333333,1.2,5.402169977
0.54444444,4.69,0.63333333,2.3,11.72379586
0.54444444,4.69,0.63333333,3.4,16.5771557
0.54444444,4.69,0.63333333,4.5,16.68748868
0.54444444,4.69,0.63333333,5.6,16.71834981
0.54444444,4.69,0.63333333,6.7,16.7425142
0.54444444,4.69,0.63333333,7.8,16.766277
0.54444444,4.69,0.63333333,8.9,16.78926824
0.54444444,4.69,0.63333333,10,16.8124758
0.54444444,4.69,0.72222222,0.1,0.338560799
0.54444444,4.69,0.72222222,1.2,4.047552754
0.54444444,4.69,0.72222222,2.3,8.165132396
0.54444444,4.69,0.72222222,3.4,13.10527352
0.54444444,4.69,0.72222222,4.5,17.35549107
0.54444444,4.69,0.72222222,5.6,17.61816491
0.54444444,4.69,0.72222222,6.7,17.65322553
0.54444444,4.69,0.72222222,7.8,17.68191462
0.54444444,4.69,0.72222222,8.9,17.70754017
0.54444444,4.69,0.72222222,10,17.73289496
0.54444444,4.69,0.81111111,0.1,0.230567174
0.54444444,4.69,0.81111111,1.2,2.754710931
0.54444444,4.69,0.81111111,2.3,5.276230879
0.54444444,4.69,0.81111111,3.4,7.986977802
0.54444444,4.69,0.81111111,4.5,11.30097426
0.54444444,4.69,0.81111111,5.6,14.6875925
0.54444444,4.69,0.81111111,6.7,17.83669684
0.54444444,4.69,0.81111111,7.8,18.35994008
0.54444444,4.69,0.81111111,8.9,18.44899338
0.54444444,4.69,0.81111111,10,18.46898255
0.54444444,4.69,0.9,0.1,0.122479836
0.54444444,4.69,0.9,1.2,1.4613057
0.54444444,4.69,0.9,2.3,2.796075912
0.54444444,4.69,0.9,3.4,4.12625787
0.54444444,4.69,0.9,4.5,5.458621535
0.54444444,4.69,0.9,5.6,6.820683622
0.54444444,4.69,0.9,6.7,8.289108097
0.54444444,4.69,0.9,7.8,9.708426318
0.54444444,4.69,0.9,8.9,11.69779925
0.54444444,4.69,0.9,10,13.4805765
0.54444444,5.46,0.1,0.1,0.987517539
0.54444444,5.46,0.1,1.2,4.171598666
0.54444444,5.46,0.1,2.3,4.173163907
0.54444444,5.46,0.1,3.4,4.175403071
0.54444444,5.46,0.1,4.5,4.177560405
0.54444444,5.46,0.1,5.6,4.179706151
0.54444444,5.46,0.1,6.7,4.181823593
0.54444444,5.46,0.1,7.8,4.183934812
0.54444444,5.46,0.1,8.9,4.186105067
0.54444444,5.46,0.1,10,4.188183508
0.54444444,5.46,0.18888889,0.1,0.848840967
0.54444444,5.46,0.18888889,1.2,7.110818067
0.54444444,5.46,0.18888889,2.3,7.114943528
0.54444444,5.46,0.18888889,3.4,7.120112927
0.54444444,5.46,0.18888889,4.5,7.12638029
0.54444444,5.46,0.18888889,5.6,7.132449748
0.54444444,5.46,0.18888889,6.7,7.138563751
0.54444444,5.46,0.18888889,7.8,7.144617739
0.54444444,5.46,0.18888889,8.9,7.150673671
0.54444444,5.46,0.18888889,10,7.156769424
0.54444444,5.46,0.27777778,0.1,0.754478176
0.54444444,5.46,0.27777778,1.2,9.456163401
0.54444444,5.46,0.27777778,2.3,9.483981909
0.54444444,5.46,0.27777778,3.4,9.492775791
0.54444444,5.46,0.27777778,4.5,9.501741092
0.54444444,5.46,0.27777778,5.6,9.511514707
0.54444444,5.46,0.27777778,6.7,9.521714371
0.54444444,5.46,0.27777778,7.8,9.531604794
0.54444444,5.46,0.27777778,8.9,9.54128634
0.54444444,5.46,0.27777778,10,9.551145178
0.54444444,5.46,0.36666667,0.1,0.661655209
0.54444444,5.46,0.36666667,1.2,9.591053922
0.54444444,5.46,0.36666667,2.3,11.42468805
0.54444444,5.46,0.36666667,3.4,11.43902695
0.54444444,5.46,0.36666667,4.5,11.45155536
0.54444444,5.46,0.36666667,5.6,11.46394875
0.54444444,5.46,0.36666667,6.7,11.47720596
0.54444444,5.46,0.36666667,7.8,11.49010361
0.54444444,5.46,0.36666667,8.9,11.50344504
0.54444444,5.46,0.36666667,10,11.51649544
0.54444444,5.46,0.45555556,0.1,0.56902408
0.54444444,5.46,0.45555556,1.2,7.874109503
0.54444444,5.46,0.45555556,2.3,13.01897131
0.54444444,5.46,0.45555556,3.4,13.05308331
0.54444444,5.46,0.45555556,4.5,13.06998289
0.54444444,5.46,0.45555556,5.6,13.08588247
0.54444444,5.46,0.45555556,6.7,13.10132825
0.54444444,5.46,0.45555556,7.8,13.11698431
0.54444444,5.46,0.45555556,8.9,13.13300233
0.54444444,5.46,0.45555556,10,13.14880422
0.54444444,5.46,0.54444444,0.1,0.47639453
0.54444444,5.46,0.54444444,1.2,6.155532042
0.54444444,5.46,0.54444444,2.3,13.11258282
0.54444444,5.46,0.54444444,3.4,14.39588438
0.54444444,5.46,0.54444444,4.5,14.42230179
0.54444444,5.46,0.54444444,5.6,14.44225558
0.54444444,5.46,0.54444444,6.7,14.46044448
0.54444444,5.46,0.54444444,7.8,14.47839418
0.54444444,5.46,0.54444444,8.9,14.49666298
0.54444444,5.46,0.54444444,10,14.5151798
0.54444444,5.46,0.63333333,0.1,0.383719536
0.54444444,5.46,0.63333333,1.2,4.652048651
0.54444444,5.46,0.63333333,2.3,10.07452698
0.54444444,5.46,0.63333333,3.4,15.26250735
0.54444444,5.46,0.63333333,4.5,15.5498444
0.54444444,5.46,0.63333333,5.6,15.57800327
0.54444444,5.46,0.63333333,6.7,15.60057747
0.54444444,5.46,0.63333333,7.8,15.62216632
0.54444444,5.46,0.63333333,8.9,15.64287717
0.54444444,5.46,0.63333333,10,15.66283516
0.54444444,5.46,0.72222222,0.1,0.290985228
0.54444444,5.46,0.72222222,1.2,3.482932738
0.54444444,5.46,0.72222222,2.3,7.020366494
0.54444444,5.46,0.72222222,3.4,11.26420589
0.54444444,5.46,0.72222222,4.5,15.47000539
0.54444444,5.46,0.72222222,5.6,16.51180746
0.54444444,5.46,0.72222222,6.7,16.55071347
0.54444444,5.46,0.72222222,7.8,16.57768268
0.54444444,5.46,0.72222222,8.9,16.60128
0.54444444,5.46,0.72222222,10,16.624208
0.54444444,5.46,0.81111111,0.1,0.198188516
0.54444444,5.46,0.81111111,1.2,2.368474232
0.54444444,5.46,0.81111111,2.3,4.542704592
0.54444444,5.46,0.81111111,3.4,6.89513516
0.54444444,5.46,0.81111111,4.5,9.710748041
0.54444444,5.46,0.81111111,5.6,12.62761881
0.54444444,5.46,0.81111111,6.7,15.52792329
0.54444444,5.46,0.81111111,7.8,17.29641409
0.54444444,5.46,0.81111111,8.9,17.37720057
0.54444444,5.46,0.81111111,10,17.40871523
0.54444444,5.46,0.9,0.1,0.105321071
0.54444444,5.46,0.9,1.2,1.255701058
0.54444444,5.46,0.9,2.3,2.40384636
0.54444444,5.46,0.9,3.4,3.549780622
0.54444444,5.46,0.9,4.5,4.699583085
0.54444444,5.46,0.9,5.6,5.875394494
0.54444444,5.46,0.9,6.7,7.138259208
0.54444444,5.46,0.9,7.8,8.401941058
0.54444444,5.46,0.9,8.9,10.05223439
0.54444444,5.46,0.9,10,11.5866015
0.54444444,6.23,0.1,0.1,0.868132754
0.54444444,6.23,0.1,1.2,3.706032865
0.54444444,6.23,0.1,2.3,3.707261461
0.54444444,6.23,0.1,3.4,3.708962219
0.54444444,6.23,0.1,4.5,3.710661493
0.54444444,6.23,0.1,5.6,3.712335063
0.54444444,6.23,0.1,6.7,3.714000663
0.54444444,6.23,0.1,7.8,3.715610415
0.54444444,6.23,0.1,8.9,3.717270325
0.54444444,6.23,0.1,10,3.718930125
0.54444444,6.23,0.18888889,0.1,0.744899132
0.54444444,6.23,0.18888889,1.2,6.400685407
0.54444444,6.23,0.18888889,2.3,6.404024624
0.54444444,6.23,0.18888889,3.4,6.408272939
0.54444444,6.23,0.18888889,4.5,6.413268802
0.54444444,6.23,0.18888889,5.6,6.418453794
0.54444444,6.23,0.18888889,6.7,6.423426008
0.54444444,6.23,0.18888889,7.8,6.428576538
0.54444444,6.23,0.18888889,8.9,6.433482144
0.54444444,6.23,0.18888889,10,6.438576926
0.54444444,6.23,0.27777778,0.1,0.661743908
0.54444444,6.23,0.27777778,1.2,8.597108739
0.54444444,6.23,0.27777778,2.3,8.623691561
0.54444444,6.23,0.27777778,3.4,8.63063472
0.54444444,6.23,0.27777778,4.5,8.638367331
0.54444444,6.23,0.27777778,5.6,8.646624777
0.54444444,6.23,0.27777778,6.7,8.655196754
0.54444444,6.23,0.27777778,7.8,8.663658804
0.54444444,6.23,0.27777778,8.9,8.672211705
0.54444444,6.23,0.27777778,10,8.680674861
0.54444444,6.23,0.36666667,0.1,0.580243616
0.54444444,6.23,0.36666667,1.2,8.415295617
0.54444444,6.23,0.36666667,2.3,10.47717663
0.54444444,6.23,0.36666667,3.4,10.48868377
0.54444444,6.23,0.36666667,4.5,10.49907275
0.54444444,6.23,0.36666667,5.6,10.50989054
0.54444444,6.23,0.36666667,6.7,10.52134322
0.54444444,6.23,0.36666667,7.8,10.53291019
0.54444444,6.23,0.36666667,8.9,10.54467145
0.54444444,6.23,0.36666667,10,10.55590021
0.54444444,6.23,0.45555556,0.1,0.498972887
0.54444444,6.23,0.45555556,1.2,6.900378801
0.54444444,6.23,0.45555556,2.3,12.02343991
0.54444444,6.23,0.45555556,3.4,12.05714019
0.54444444,6.23,0.45555556,4.5,12.07164699
0.54444444,6.23,0.45555556,5.6,12.08524236
0.54444444,6.23,0.45555556,6.7,12.09914325
0.54444444,6.23,0.45555556,7.8,12.11297041
0.54444444,6.23,0.45555556,8.9,12.12705087
0.54444444,6.23,0.45555556,10,12.14125837
0.54444444,6.23,0.54444444,0.1,0.417729255
0.54444444,6.23,0.54444444,1.2,5.397300375
0.54444444,6.23,0.54444444,2.3,11.53281133
0.54444444,6.23,0.54444444,3.4,13.38427646
0.54444444,6.23,0.54444444,4.5,13.40814708
0.54444444,6.23,0.54444444,5.6,13.42534804
0.54444444,6.23,0.54444444,6.7,13.44189212
0.54444444,6.23,0.54444444,7.8,13.45831787
0.54444444,6.23,0.54444444,8.9,13.47458162
0.54444444,6.23,0.54444444,10,13.49086251
0.54444444,6.23,0.63333333,0.1,0.336462937
0.54444444,6.23,0.63333333,1.2,4.086243966
0.54444444,6.23,0.63333333,2.3,8.828053317
0.54444444,6.23,0.63333333,3.4,13.708324
0.54444444,6.23,0.63333333,4.5,14.54019758
0.54444444,6.23,0.63333333,5.6,14.5674882
0.54444444,6.23,0.63333333,6.7,14.58725486
0.54444444,6.23,0.63333333,7.8,14.60672892
0.54444444,6.23,0.63333333,8.9,14.62494274
0.54444444,6.23,0.63333333,10,14.64342679
0.54444444,6.23,0.72222222,0.1,0.255157931
0.54444444,6.23,0.72222222,1.2,3.056812663
0.54444444,6.23,0.72222222,2.3,6.159456973
0.54444444,6.23,0.72222222,3.4,9.872287251
0.54444444,6.23,0.72222222,4.5,13.62203553
0.54444444,6.23,0.72222222,5.6,15.50929751
0.54444444,6.23,0.72222222,6.7,15.55743725
0.54444444,6.23,0.72222222,7.8,15.58177357
0.54444444,6.23,0.72222222,8.9,15.60389955
0.54444444,6.23,0.72222222,10,15.62499231
0.54444444,6.23,0.81111111,0.1,0.173808077
0.54444444,6.23,0.81111111,1.2,2.077242677
0.54444444,6.23,0.81111111,2.3,3.988708643
0.54444444,6.23,0.81111111,3.4,6.060450337
0.54444444,6.23,0.81111111,4.5,8.511298287
0.54444444,6.23,0.81111111,5.6,11.06775083
0.54444444,6.23,0.81111111,6.7,13.63071822
0.54444444,6.23,0.81111111,7.8,16.0154433
0.54444444,6.23,0.81111111,8.9,16.40375055
0.54444444,6.23,0.81111111,10,16.4376492
0.54444444,6.23,0.9,0.1,0.092400886
0.54444444,6.23,0.9,1.2,1.100826201
0.54444444,6.23,0.9,2.3,2.108115612
0.54444444,6.23,0.9,3.4,3.114682203
0.54444444,6.23,0.9,4.5,4.126136655
0.54444444,6.23,0.9,5.6,5.161109322
0.54444444,6.23,0.9,6.7,6.268668049
0.54444444,6.23,0.9,7.8,7.405003009
0.54444444,6.23,0.9,8.9,8.811251797
0.54444444,6.23,0.9,10,10.15490363
0.54444444,7,0.1,0.1,0.774859027
0.54444444,7,0.1,1.2,3.332373178
0.54444444,7,0.1,2.3,3.333343548
0.54444444,7,0.1,3.4,3.334695113
0.54444444,7,0.1,4.5,3.336048291
0.54444444,7,0.1,5.6,3.337386112
0.54444444,7,0.1,6.7,3.338707097
0.54444444,7,0.1,7.8,3.340016706
0.54444444,7,0.1,8.9,3.341323696
0.54444444,7,0.1,10,3.342601196
0.54444444,7,0.18888889,0.1,0.663787819
0.54444444,7,0.18888889,1.2,5.817460484
0.54444444,7,0.18888889,2.3,5.820377425
0.54444444,7,0.18888889,3.4,5.823717281
0.54444444,7,0.18888889,4.5,5.827972378
0.54444444,7,0.18888889,5.6,5.83219965
0.54444444,7,0.18888889,6.7,5.836425708
0.54444444,7,0.18888889,7.8,5.840708832
0.54444444,7,0.18888889,8.9,5.844859733
0.54444444,7,0.18888889,10,5.849061218
0.54444444,7,0.27777778,0.1,0.589362187
0.54444444,7,0.27777778,1.2,7.878410455
0.54444444,7,0.27777778,2.3,7.9047057
0.54444444,7,0.27777778,3.4,7.910271552
0.54444444,7,0.27777778,4.5,7.916843963
0.54444444,7,0.27777778,5.6,7.924108374
0.54444444,7,0.27777778,6.7,7.931386595
0.54444444,7,0.27777778,7.8,7.938866248
0.54444444,7,0.27777778,8.9,7.946061511
0.54444444,7,0.27777778,10,7.953398697
0.54444444,7,0.36666667,0.1,0.516699431
0.54444444,7,0.36666667,1.2,7.492464381
0.54444444,7,0.36666667,2.3,9.67201057
0.54444444,7,0.36666667,3.4,9.681451848
0.54444444,7,0.36666667,4.5,9.690400186
0.54444444,7,0.36666667,5.6,9.699919818
0.54444444,7,0.36666667,6.7,9.709798189
0.54444444,7,0.36666667,7.8,9.719888029
0.54444444,7,0.36666667,8.9,9.730377385
0.54444444,7,0.36666667,10,9.740401166
0.54444444,7,0.45555556,0.1,0.444301102
0.54444444,7,0.45555556,1.2,6.140838688
0.54444444,7,0.45555556,2.3,11.16215579
0.54444444,7,0.45555556,3.4,11.19814403
0.54444444,7,0.45555556,4.5,11.21041708
0.54444444,7,0.45555556,5.6,11.2225112
0.54444444,7,0.45555556,6.7,11.23489374
0.54444444,7,0.45555556,7.8,11.24713486
0.54444444,7,0.45555556,8.9,11.25967049
0.54444444,7,0.45555556,10,11.27258927
0.54444444,7,0.54444444,0.1,0.371949132
0.54444444,7,0.54444444,1.2,4.806740969
0.54444444,7,0.54444444,2.3,10.27443415
0.54444444,7,0.54444444,3.4,12.4989903
0.54444444,7,0.54444444,4.5,12.52049867
0.54444444,7,0.54444444,5.6,12.5356635
0.54444444,7,0.54444444,6.7,12.55042312
0.54444444,7,0.54444444,7.8,12.56527709
0.54444444,7,0.54444444,8.9,12.57966338
0.54444444,7,0.54444444,10,12.59459565
0.54444444,7,0.63333333,0.1,0.299589743
0.54444444,7,0.63333333,1.2,3.644292163
0.54444444,7,0.63333333,2.3,7.855309908
0.54444444,7,0.63333333,3.4,12.25658434
0.54444444,7,0.63333333,4.5,13.64442991
0.54444444,7,0.63333333,5.6,13.66947742
0.54444444,7,0.63333333,6.7,13.68810025
0.54444444,7,0.63333333,7.8,13.70487663
0.54444444,7,0.63333333,8.9,13.72180562
0.54444444,7,0.63333333,10,13.73875826
0.54444444,7,0.72222222,0.1,0.227204998
0.54444444,7,0.72222222,1.2,2.723874515
0.54444444,7,0.72222222,2.3,5.48734519
0.54444444,7,0.72222222,3.4,8.783457888
0.54444444,7,0.72222222,4.5,12.13522606
0.54444444,7,0.72222222,5.6,14.587676
0.54444444,7,0.72222222,6.7,14.66316675
0.54444444,7,0.72222222,7.8,14.68609021
0.54444444,7,0.72222222,8.9,14.70669552
0.54444444,7,0.72222222,10,14.7257021
0.54444444,7,0.81111111,0.1,0.154787565
0.54444444,7,0.81111111,1.2,1.849828399
0.54444444,7,0.81111111,2.3,3.555631179
0.54444444,7,0.81111111,3.4,5.403447814
0.54444444,7,0.81111111,4.5,7.57522305
0.54444444,7,0.81111111,5.6,9.847888358
0.54444444,7,0.81111111,6.7,12.13309088
0.54444444,7,0.81111111,7.8,14.38788825
0.54444444,7,0.81111111,8.9,15.50531065
0.54444444,7,0.81111111,10,15.55333263
0.54444444,7,0.9,0.1,0.082320744
0.54444444,7,0.9,1.2,0.979973482
0.54444444,7,0.9,2.3,1.877203505
0.54444444,7,0.9,3.4,2.774709015
0.54444444,7,0.9,4.5,3.677764081
0.54444444,7,0.9,5.6,4.602499569
0.54444444,7,0.9,6.7,5.589325159
0.54444444,7,0.9,7.8,6.62060466
0.54444444,7,0.9,8.9,7.843200411
0.54444444,7,0.9,10,9.036153265
0.63333333,0.07,0.1,0.1,0.983108754
0.63333333,0.07,0.1,1.2,1.025912713
0.63333333,0.07,0.1,2.3,1.028443244
0.63333333,0.07,0.1,3.4,1.029684213
0.63333333,0.07,0.1,4.5,1.030653997
0.63333333,0.07,0.1,5.6,1.03170845
0.63333333,0.07,0.1,6.7,1.032898689
0.63333333,0.07,0.1,7.8,1.033928354
0.63333333,0.07,0.1,8.9,1.035341827
0.63333333,0.07,0.1,10,1.03592265
0.63333333,0.07,0.18888889,0.1,0.992610015
0.63333333,0.07,0.18888889,1.2,1.037954654
0.63333333,0.07,0.18888889,3.4,1.042387036
0.63333333,0.07,0.18888889,4.5,1.043717063
0.63333333,0.07,0.18888889,5.6,1.045317035
0.63333333,0.07,0.18888889,6.7,1.045675595
0.63333333,0.07,0.18888889,7.8,1.046878471
0.63333333,0.07,0.18888889,8.9,1.047942696
0.63333333,0.07,0.18888889,10,1.049420421
0.63333333,0.07,0.27777778,0.1,0.994452218
0.63333333,0.07,0.27777778,1.2,1.04287363
0.63333333,0.07,0.27777778,2.3,1.045585242
0.63333333,0.07,0.27777778,3.4,1.046860046
0.63333333,0.07,0.27777778,4.5,1.047664731
0.63333333,0.07,0.27777778,5.6,1.049703163
